id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle,text,date
11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2021-10-26,2025-03-25,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Der Ausbau der Rheintalbahn zw. Karlsruhe und Basel ist eines der zentralen Bahn-Projekte. In den letzten Wochen war ich an unterschiedlichen Orten, um mich zu informieren und für den Ausbau zu werben. Hier in Appenweier, wo der Güter-Tunnel Offenburg endet.",2024-06-04 04:45:49.398
11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social,Die FDP lehnt eine verpflichtende Elementarschädenversicherung als Antwort auf immer häufigere Hochwasserkatastrophen ab. Noch Fragen?,2024-06-04 05:38:07.068
11002765,Dr. Norbert Röttgen,1965-07-02,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,"Es ist nicht akzeptabel, dass so getan wird, als wäre Abwägen ein besonderes Charakteristikum von Scholz. Ich messe seine Politik an Ergebnissen & die sind leider unzulänglich. Die #Ukraine ist militärisch in einer prekären Lage, was auch seine Verantwortung ist.",2024-06-04 08:09:35.326
11004117,Beate Müller-Gemmeke,1960-10-07,weiblich,Grünen,2021-10-26,2025-03-25,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,"Die Gemeinden #Metzingen, #BadUrach und #Dettingen haben jetzt eine Solidaritätspartnerschaft mit der Stadt # Arzys. Das war mir ein Anliegen, denn die Menschen in der Ukraine brauchen Solidarität und Perspektiven. Das macht ihnen Mut und gibt ihnen Kraft. #WeStandWithUkraine",2024-06-04 08:19:08.798
11004405,Kordula Schulz-Asche,1956-12-31,weiblich,Grünen,2021-10-26,2025-03-25,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,"Heute traf sich die parlamentarische Gruppe Östliches Afrika mit Vertetern von Misereor zur Situation in Tigray/Äthiopien. Dabei ging es u.a. um das Thema Menschenrechte und die Situation von Frauen. Dafür dass Menschenrechte und Gleichberechtigung universell gelten, setzen wir uns gemeinsam ein!",2024-06-04 11:10:10.137
11004288,Dr. André Hahn,1963-04-20,männlich,Die LINKE,2024-02-02,2025-03-25,Lehrer,158.0,Sächsische Schweiz-Osterzgebirge,Landesliste,andrehahn.bsky.social,"Eine Pflichtversicherung gegen Elementarschäden ist überfällig. Wenn alle Grundstückseigentümer in Deutschland solidarisch einen geringen Beitrag von 50 EUR im Jahr einzahlen würden, kämen schnell Milliarden zusammen, um künftige Schäden auszugleichen.",2024-06-04 12:14:49.449
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"Die EU-Kommission gibt grundsätzlich grünes Licht zur Beihilfe für die LEAG im Rahmen des Kohleausstiegs. Ich freue mich für die Region, diese Entscheidung bringt Sicherheit und Geld, welches in der Region bleibt. Gut 1,2 Mrd. € werden nach abschließender Prüfung für Tagebaufolgekosten 1/4",2024-06-04 12:34:07.970
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"und soziale Sicherung fließen. Davon profitieren die Beschäftigten und die Umwelt. Rund eine halbe Milliarde Euro kann noch für entgangene Gewinne gezahlt werden, hier gilt es bei der Stilllegung jedes Blocks die wahren Kosten zu prüfen. 2/4",2024-06-04 12:36:31.291
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"Diese Entscheidung ist fair für Steuerzahler wie für die Region. Mit der gestern bekannt gegebenen Flexibilisierung der InvKG-Mittel schaffen wir lokal den notwendigen Spielraum, dass die Lausitz in ihrem Tempo den Strukturwandel schaffen kann. 3/4",2024-06-04 12:36:47.847
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"Mir ist wichtig, dass zukünftig keine Mittel mehr verfallen. Für mich zählt, dass die Menschen in der Lausitz am Besten von den bereitgestellten Mitteln profitieren. 4/4",2024-06-04 12:37:00.900
11003576,Renate Künast,1955-12-15,weiblich,Grünen,2021-10-26,2025-03-25,Rechtsanwältin,81.0,Berlin-Tempelhof-Schöneberg,Landesliste,renate-kuenast.de,Mit dem Startchancen-Programm unterstützen wir Brennpunktschulen. Damit alle Kinder gute Chancen für die Zukunft haben! In Berlin sind das 46 Mio. € für 59 Schulen - darunter die Spreewald-GS und die Prignitz-Schule in #TempelSchön /TK,2024-06-04 14:28:55.186
11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Eure Stimme könnte entscheiden! Darüber, ob der wunderbare in Brandenburg den #Panterpreis der Taz bekommt u damit 5.000€ für seine Projekte, zB Umsonstladen, Makerspace, Co-Learning Space f Kinder, off. Kunstatelier u.v.m. /1",2024-06-04 14:30:09.688
11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Hier ein Mini Video, das d #verstehbahnhof mit versch. Initiativen vorstellt: Wir machen viel: z.B. #Buchkinder-Projekt, #Demokratie-Gespräche, Koop. u.a. mit Gedenkstätte Ravensbrück + Schulen, sogar 1 eig. Soziales Netz (Open Source)! #panterpreis/2",2024-06-04 14:34:05.701
11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Ich habe den #Verstehbahnhof vor ein paar Jahren mitgegründet, heute sind wir ca. 50 Engagierte, die sich in 4 Liegenschaften (Miete!) im brandenburg. Fürstenberg fürs Gemeinwohl engagieren. Wir machen unfassbar viel, könnten das Preisgeld dringend brauchen! /3",2024-06-04 14:36:05.666
11004117,Beate Müller-Gemmeke,1960-10-07,weiblich,Grünen,2021-10-26,2025-03-25,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,"Hochwasserkatastrophen sind kein Schicksal. Wir können #Starkregen nicht verhindern, aber wir können uns vorbereiten. Die wirksamste Maßnahme ist konsequenter #Klimaschutz, der die Auswirkungen der Erderhitzung so gering wie irgend möglich hält.",2024-06-04 14:38:56.941
11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,Ihr müßt beim #Panterpreis für alle 3 Bundesländer eine Wahl treffen. In Thüringen z.B. für Polylux (Netzwerk gg Rechts) u in Sachsen für #Omasgegenrechts. Alle Nominierten: Aber bitte gebt in Brandenburg Eure Stimme dem #verstehbahnhof! ! /4,2024-06-04 14:39:39.979
11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Abstimmen geht noch bis zum 9.6.24 hier: Gebt Euch einen Ruck, nehmt Euer Wahlrecht wahr - bei der #EUWahl, aber auch beim #Panterpreis, der in 3 ostdt. Ländern zivilgesell. Initiativen den Rücken stärkt u damit auch die Demokratie! /5",2024-06-04 14:42:59.929
11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2021-10-26,2025-03-25,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,"Es ist eben nicht ""sehr klug überlegt"", wenn man dafür Verhandlungen mit den Taliban führen muss. Das ist sogar alles andere als klug. Es stärkt Islamisten in Afghanistan und bewahrt Straftäter womöglich vor Strafverfolgung.",2024-06-04 14:56:42.938
11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social,Riesenerfolg für den Meeres-und Klimaschutz! Wir haben heute im Eilverfahren die erneute Genehmigung für Gasbohrungen in der Nordsee gestoppt. In Zeiten von Klimakrise und Hochwasserkatastrophe darf es keine fossilen Großprojekte mehr geben! .bsky.social,2024-06-04 15:00:19.224
11003756,Kai Gehring,1977-12-26,männlich,Grünen,2021-10-26,2025-03-25,Dipl.-Sozialwissenschaftler,120.0,Essen III,Landesliste,kgehring.bsky.social,"Ihre Suche ergab 2060 Treffer! Eine interaktive Karte aller Schulen, die ab dem kommenden Schuljahr durch das #Startchancenprogramm gefördert werden, ist jetzt online. So wird #Bildungsgerechtigkeit nun Schritt für Schritt endlich Realität.",2024-06-04 15:07:59.627
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Der Kampf gegen Islamismus funktioniert nicht gegen die deutschen Muslime, nur mit ihnen zusammen. Wer mit Schlagworten wie „politischer Islam"" oder ähnlichem die Grenzen von Religion und Ideologie verwischt, oder beides gleich zusammenwirft, trägt nicht zu Fortschritt bei.",2024-06-04 15:20:00.710
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Wollen wir mit dem Taliban-Regime in #Afghanistan diplomatische Beziehungen aufnehmen u ihnen Geld geben, damit sie Menschen nach Afghanistan zurückbringen? Menschen, die hier schwere Verbrechen begangen haben, sollen auch hier bestraft werden. Das sind wir den Opfern schuldig.",2024-06-04 15:22:03.686
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,Mein Interview im DLF dazu hier:,2024-06-04 15:26:16.904
11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,Die online berichtet heute über meine Anfrage zum Umgang der #Bundesregierung mit #KI-Manipulation u #Desinformation u.a. im Kontext von #Wahlen. Leider tut sie trotz Superwahljahr kaum etwas. Aber lest selbst,2024-06-04 21:05:44.744
11004117,Beate Müller-Gemmeke,1960-10-07,weiblich,Grünen,2021-10-26,2025-03-25,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,"Das Artensterben bedroht uns. Denn die Artenvielfalt liefert uns Nahrung, sie stellt Wirkstoffe für Arzneien bereit und ist wichtig für unser Klima. Wir müssen daher den Schutz und die nachhaltige Nutzung unserer natürlichen Lebensgrundlagen miteinander vereinen. #TagderUmwelt",2024-06-05 07:42:52.537
11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2021-10-26,2025-03-25,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,"""Geht wählen. Zeigen wir gemeinsam, dass #NieWieder nicht nur eine Phrase ist, sondern ein Versprechen."" Vor der #Europawahl haben acht Holocaust-Überlebende in einem offenen Brief an junge Leute appelliert, ihre Stimme für die #Demokratie zu nutzen.",2024-06-05 08:02:48.433
11004138,Tabea Rößner,1966-12-07,weiblich,Grünen,2021-10-26,2025-03-25,Journalistin,205.0,Mainz,Landesliste,tabearoessner.bsky.social,"Heute geht es im öffentlichen Teil des #Digitalausschuss|es um den #Netzausbau in Deutschland, die Umsetzung des #DDG|s und um den neuen Förderaufruf der #GigabitRichtlinie 2.0 Schaut Vorbei! bundestag.de/mediathek #Bundestag #btAdi .bsky.social",2024-06-05 08:04:31.451
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"So viele Politiker*innen verschiedener Ebenen aus NRW hier in Berlin? Ja, denn gestern die Landesvertretung NRW hat zum Sommerfest eingeladen!",2024-06-05 08:16:42.870
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Derartige Veranstaltungen und Netzwerktreffen sind essenziell, um im Austausch zu bleiben, auch wenn der politische Alltag oft wenig Zeit neben dem eigentlichen Tagesgeschaft lässt. Es war schön alle die bekannten Gesichter und meine Parteifreund*innen aus NRW zu sehen.",2024-06-05 08:17:00.993
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2021-10-26,2025-03-25,Ärztin,153.0,Leipzig II,Landesliste,paulapiechotta.de,"Genau deswegen ist es notwendig, bei den aktuellen Gesetzesberatungen im #Bundestag wie dem Medizinforschungsgesetz immer auch darauf zu achten, dass die Gesetzlichen Krankenkassen nicht unter der Last der Leistungsausgaben zusammenbrechen.",2024-06-05 08:46:02.878
11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Wir wollen Mieter*innen Sicherheit geben, dass ihre Wohnungen dauerhaft bezahlbar bleiben. Die Neue #Wohngemeinnützigkeit, wie sie im Koalitionsvertrag vereinbart wurde, ist dafür der Schlüssel: Offen für alle Rechtsformen, mit Steuererleichterungen & Investitionszulagen. (1/5)",2024-06-05 08:46:18.144
11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Das heute beschlossene Jahressteuergesetz enthält nun eine Regelung, die nur bereits gemeinnützigen Unternehmen vergünstigte Vermietung ermöglichen soll. Das kann zwar einigen Mieter*innen helfen, bringt aber nicht den dringend benötigten neuen Schwung in den Wohnungsmarkt. (2/5)",2024-06-05 08:46:41.667
11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Warum? Weil ein bedeutender Baustein der Neuen Wohngemeinnützigkeit fehlt: Die vereinbarten Investitionszulagen. Der alte Spruch „Ohne Moos nichts los“ trifft hier voll zu. Wir brauchen Investitionszulagen, damit mehr Wohnungsunternehmen mitmachen. (3/5)",2024-06-05 08:46:49.193
11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Die Zeit drängt: Jedes Jahr verlieren wir tausende Sozialwohnungen. Wir brauchen eine Trendumkehr & mehr dauerhaft bezahlbare Wohnungen. Ich werde mich deshalb weiterhin dafür einsetzen, dass wir bezahlbaren Wohnraum nicht nur kurzfristig, sondern dauerhaft bereitstellen. (4/5)",2024-06-05 08:46:58.118
11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Das geht nur mit einer echten Wohngemeinnützigkeit, die allen (!) und nicht nur wenigen gemeinwohlorientierten Akteuren offen steht sowie finanzielle Anreize setzt. Nur so können wir langfristig für bezahlbaren Wohnraum sorgen. (5/5)",2024-06-05 08:47:06.047
11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2021-10-26,2025-03-25,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,"Geht doch: Niedersachsen verhängt einen #Abschiebestopp für jesidische Frauen und Kinder in den Irak. Das Land ist alles andere als sicher, besonders für Überlebende des Genozids. Nun fordern wir die #IMK2024 auf, einen bundesweiten Abschiebestopp für Jesid*innen zu beschließen!",2024-06-05 08:51:06.128
11004659,Lisa Badum,1983-10-02,weiblich,Grünen,2021-10-26,2025-03-25,Politikwissenschaftlerin,236.0,Bamberg,Landesliste,lisa-badum.de,"Wegen unserer fatalen Gasabhängigkeit von Russland sind Milliardenschäden entstanden. #NordStream2 wurde komplett gegen die Interessen unserer Nachbarn, inkl. Ukraine geplant. Wer ist dafür verantwortlich? Was geschah in der GroKo im Wirtschaftsministerium? Zeit für Aufklärung!",2024-06-05 08:54:57.432
11003756,Kai Gehring,1977-12-26,männlich,Grünen,2021-10-26,2025-03-25,Dipl.-Sozialwissenschaftler,120.0,Essen III,Landesliste,kgehring.bsky.social,Brüssel in Berlin: Wenige Tage vor der #Europawahl spricht EU-Kommissarin Iliana Ivanova in unserem Ausschuss über die Zusammenarbeit in Bildung und Wissenschaft jenseits von Staatsgrenzen. Ein sicheres und starkes #Europa geht nur gemeinsam!,2024-06-05 09:59:32.701
11003576,Renate Künast,1955-12-15,weiblich,Grünen,2021-10-26,2025-03-25,Rechtsanwältin,81.0,Berlin-Tempelhof-Schöneberg,Landesliste,renate-kuenast.de,"Gestern bei der #PolitikGegenHunger Konferenz durfte ich mit M. Windfuhr vom DIMR über die Genese des #RechtAufNahrung diskutieren. Diese Leitlinien haben sich bewährt, weil sie Strukturen schaffen und wirklich die Ärmsten adressieren. Vielleicht auch ein Vorbild für Gesundheit?",2024-06-05 10:59:12.548
11003585,Dr. Anna Lührmann,1983-06-14,weiblich,Grünen,2021-10-26,2025-03-25,Politikwissenschaftlerin,187.0,Odenwald,Landesliste,annaluehrmann.bsky.social‬,"Gute Nachricht - eine Bertelsmann-Studie bestätigt, dass junge Menschen pro-europäisch sind. Das muss auch bei der #Europawahl klar werden. Geht wählen und entscheidet über eure Zukunft!",2024-06-05 12:07:39.763
11002746,Cem Özdemir,1965-12-21,männlich,Grünen,2021-10-26,2025-03-25,Dipl.-Sozialpädagoge,258.0,Stuttgart I,Direktwahl,oezdemir.de,"Heute hat der Bundestag dem ermordeten Polizisten Rouven L. gedacht. Er starb, weil er die Meinungsfreiheit in unserem Land verteidigte. Wir alle tragen Verantwortung für einen respektvollen Umgang mit kontroversen Meinungen. Danke an .de für ihre deutlichen Worte!",2024-06-05 12:33:32.322
11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social,"Die Nordsee ist so warm wie nie zuvor seit Beginn der Messungen. Diese marine Hitzewelle bedroht nicht nur die Meeresnatur, sondern könnte auch weitere extreme Wetterereignisse auslösen. Deshalb: Die Klimakrise stoppen!",2024-06-05 12:35:42.833
11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social,"Was hat die SPD eigentlich zu vertuschen, wenn sie einen Untersuchungsausschuss zum #NordStream2 Skandal ablehnt?",2024-06-05 12:36:24.690
11003576,Renate Künast,1955-12-15,weiblich,Grünen,2021-10-26,2025-03-25,Rechtsanwältin,81.0,Berlin-Tempelhof-Schöneberg,Landesliste,renate-kuenast.de,Wie kommen wir zu nachhaltiger Ernährung? Eine wichtige Stellschraube ist u.a. die #Eiweißstrategie mit der wir die heimische Produktion von pflanzlichen #Proteine|n für die menschliche #Ernährung und die Tierfütterung fördern und damit zu Umwelt- und #Klimaschutz beitragen.,2024-06-05 13:52:18.574
11003576,Renate Künast,1955-12-15,weiblich,Grünen,2021-10-26,2025-03-25,Rechtsanwältin,81.0,Berlin-Tempelhof-Schöneberg,Landesliste,renate-kuenast.de,"Diesen und weitere gute Ansätze bietet der Transformationsbericht ""Nachhaltige Agrar- und Ernährungssysteme"". Heute vom Kabinett verabschiedet.",2024-06-05 13:52:38.017
