,id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle,text,date,sentiment_score,sentiment_class,week_start
57,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Ich begrüße die Teilnahme von Muslim*innen an den Mahnwachen und Gegendemonstrationen. Gerade jetzt ist es wichtig zu verstehen, dass auch Muslime vor Islamisten geschützt werden müssen. 4/4",2024-06-03 15:45:20.813,4.367889162497794,positive,2024-06-03
58,11005065,Dr. Jan-Niclas Gesenhues,1990-02-12,männlich,Grünen,2021-10-26,2025-03-25,"Volkswirt, MdB",128.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,"Angesichts der schweren Überflutungen macht Steffi Lemke deutlich, dass Deutschland dringend ein neues Hochwasserschutzgesetz braucht. Zur Vorsorge gehören starke Deiche, effektiver Katastrophenschutz und eine intakte Natur.",2024-06-03 15:47:48.709,-1.4739361628582155,neutral,2024-06-03
59,11004906,Dr. Marie-Agnes Strack-Zimmermann,1958-03-10,weiblich,FDP,2021-10-26,2024-07-15,"selbst. Verlagsrepräsentantin, Publizistin",106.0,Düsseldorf I,Landesliste,masz.bsky.social‬,"Das Hochwasser hat Süddeutschland schwer getroffen. Auch die #Bundeswehr hilft mit vielen Soldatinnen & Soldaten beim Schutz der Menschen & betroffenen Regionen. Als Vorsitzende des Verteidigungsausschusses war ich heute in Manching, um den Einsatzkräften unseren tief empfundenen Dank auszusprechen.",2024-06-03 16:22:20.940,-1.5198031600411257,neutral,2024-06-03
60,11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social,"Investitionen in Klimaanpassung und Katastrophenschutz sind sinnvoller, als nach jedem Hochwasser ganze Landstriche wieder aufzubauen. Wann endlich fällt die Schuldenbremse für notwendige Zukunftsinvestitionen?",2024-06-03 17:42:41.548,-2.151259049707743,neutral,2024-06-03
61,11005078,Linda Heitmann,1982-08-02,weiblich,Grünen,2021-10-26,2025-03-25,Geschäftsführung in der Suchtkrankenhilfe,19.0,Hamburg-Altona,Direktwahl,linda-altona.bsky.social,Herrlich - autofrei!!! So läuft das #strassedes17juni #sporttutgut,2024-06-03 18:19:10.143,4.59038566745281,positive,2024-06-03
62,11004906,Dr. Marie-Agnes Strack-Zimmermann,1958-03-10,weiblich,FDP,2021-10-26,2024-07-15,"selbst. Verlagsrepräsentantin, Publizistin",106.0,Düsseldorf I,Landesliste,masz.bsky.social‬,Was halt faktisch falsch ust,2024-06-03 19:31:27.343,-5.806020306626793,negative,2024-06-03
63,11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2021-10-26,2025-03-25,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Der Ausbau der Rheintalbahn zw. Karlsruhe und Basel ist eines der zentralen Bahn-Projekte. In den letzten Wochen war ich an unterschiedlichen Orten, um mich zu informieren und für den Ausbau zu werben. Hier in Appenweier, wo der Güter-Tunnel Offenburg endet.",2024-06-04 04:45:49.398,-0.25545295133248697,neutral,2024-06-03
64,11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social,Die FDP lehnt eine verpflichtende Elementarschädenversicherung als Antwort auf immer häufigere Hochwasserkatastrophen ab. Noch Fragen?,2024-06-04 05:38:07.068,-1.4687181331378647,neutral,2024-06-03
65,11002765,Dr. Norbert Röttgen,1965-07-02,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,"Es ist nicht akzeptabel, dass so getan wird, als wäre Abwägen ein besonderes Charakteristikum von Scholz. Ich messe seine Politik an Ergebnissen & die sind leider unzulänglich. Die #Ukraine ist militärisch in einer prekären Lage, was auch seine Verantwortung ist.",2024-06-04 08:09:35.326,-6.352689133300915,negative,2024-06-03
66,11004117,Beate Müller-Gemmeke,1960-10-07,weiblich,Grünen,2021-10-26,2025-03-25,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,"Die Gemeinden #Metzingen, #BadUrach und #Dettingen haben jetzt eine Solidaritätspartnerschaft mit der Stadt # Arzys. Das war mir ein Anliegen, denn die Menschen in der Ukraine brauchen Solidarität und Perspektiven. Das macht ihnen Mut und gibt ihnen Kraft. #WeStandWithUkraine",2024-06-04 08:19:08.798,0.6927768142379586,neutral,2024-06-03
67,11004405,Kordula Schulz-Asche,1956-12-31,weiblich,Grünen,2021-10-26,2025-03-25,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,"Heute traf sich die parlamentarische Gruppe Östliches Afrika mit Vertetern von Misereor zur Situation in Tigray/Äthiopien. Dabei ging es u.a. um das Thema Menschenrechte und die Situation von Frauen. Dafür dass Menschenrechte und Gleichberechtigung universell gelten, setzen wir uns gemeinsam ein!",2024-06-04 11:10:10.137,-0.7103443760683636,neutral,2024-06-03
68,11004288,Dr. André Hahn,1963-04-20,männlich,Die LINKE,2024-02-02,2025-03-25,Lehrer,158.0,Sächsische Schweiz-Osterzgebirge,Landesliste,andrehahn.bsky.social,"Eine Pflichtversicherung gegen Elementarschäden ist überfällig. Wenn alle Grundstückseigentümer in Deutschland solidarisch einen geringen Beitrag von 50 EUR im Jahr einzahlen würden, kämen schnell Milliarden zusammen, um künftige Schäden auszugleichen.",2024-06-04 12:14:49.449,-3.828213570350272,neutral,2024-06-03
69,11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"Die EU-Kommission gibt grundsätzlich grünes Licht zur Beihilfe für die LEAG im Rahmen des Kohleausstiegs. Ich freue mich für die Region, diese Entscheidung bringt Sicherheit und Geld, welches in der Region bleibt. Gut 1,2 Mrd. € werden nach abschließender Prüfung für Tagebaufolgekosten 1/4",2024-06-04 12:34:07.970,3.7936396503026173,positive,2024-06-03
70,11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"und soziale Sicherung fließen. Davon profitieren die Beschäftigten und die Umwelt. Rund eine halbe Milliarde Euro kann noch für entgangene Gewinne gezahlt werden, hier gilt es bei der Stilllegung jedes Blocks die wahren Kosten zu prüfen. 2/4",2024-06-04 12:36:31.291,-0.41443789228532135,neutral,2024-06-03
71,11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"Diese Entscheidung ist fair für Steuerzahler wie für die Region. Mit der gestern bekannt gegebenen Flexibilisierung der InvKG-Mittel schaffen wir lokal den notwendigen Spielraum, dass die Lausitz in ihrem Tempo den Strukturwandel schaffen kann. 3/4",2024-06-04 12:36:47.847,-0.21197385696980584,neutral,2024-06-03
72,11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,"Mir ist wichtig, dass zukünftig keine Mittel mehr verfallen. Für mich zählt, dass die Menschen in der Lausitz am Besten von den bereitgestellten Mitteln profitieren. 4/4",2024-06-04 12:37:00.900,0.3182430013459071,neutral,2024-06-03
73,11003576,Renate Künast,1955-12-15,weiblich,Grünen,2021-10-26,2025-03-25,Rechtsanwältin,81.0,Berlin-Tempelhof-Schöneberg,Landesliste,renate-kuenast.de,Mit dem Startchancen-Programm unterstützen wir Brennpunktschulen. Damit alle Kinder gute Chancen für die Zukunft haben! In Berlin sind das 46 Mio. € für 59 Schulen - darunter die Spreewald-GS und die Prignitz-Schule in #TempelSchön /TK,2024-06-04 14:28:55.186,0.4113471626883387,neutral,2024-06-03
74,11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Eure Stimme könnte entscheiden! Darüber, ob der wunderbare in Brandenburg den #Panterpreis der Taz bekommt u damit 5.000€ für seine Projekte, zB Umsonstladen, Makerspace, Co-Learning Space f Kinder, off. Kunstatelier u.v.m. /1",2024-06-04 14:30:09.688,2.0955819004251226,neutral,2024-06-03
75,11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Hier ein Mini Video, das d #verstehbahnhof mit versch. Initiativen vorstellt: Wir machen viel: z.B. #Buchkinder-Projekt, #Demokratie-Gespräche, Koop. u.a. mit Gedenkstätte Ravensbrück + Schulen, sogar 1 eig. Soziales Netz (Open Source)! #panterpreis/2",2024-06-04 14:34:05.701,0.5615405242920232,neutral,2024-06-03
76,11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Ich habe den #Verstehbahnhof vor ein paar Jahren mitgegründet, heute sind wir ca. 50 Engagierte, die sich in 4 Liegenschaften (Miete!) im brandenburg. Fürstenberg fürs Gemeinwohl engagieren. Wir machen unfassbar viel, könnten das Preisgeld dringend brauchen! /3",2024-06-04 14:36:05.666,-3.9238425229267104,negative,2024-06-03
77,11004117,Beate Müller-Gemmeke,1960-10-07,weiblich,Grünen,2021-10-26,2025-03-25,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,"Hochwasserkatastrophen sind kein Schicksal. Wir können #Starkregen nicht verhindern, aber wir können uns vorbereiten. Die wirksamste Maßnahme ist konsequenter #Klimaschutz, der die Auswirkungen der Erderhitzung so gering wie irgend möglich hält.",2024-06-04 14:38:56.941,-4.347466426218805,neutral,2024-06-03
78,11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,Ihr müßt beim #Panterpreis für alle 3 Bundesländer eine Wahl treffen. In Thüringen z.B. für Polylux (Netzwerk gg Rechts) u in Sachsen für #Omasgegenrechts. Alle Nominierten: Aber bitte gebt in Brandenburg Eure Stimme dem #verstehbahnhof! ! /4,2024-06-04 14:39:39.979,0.536304867825038,neutral,2024-06-03
79,11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,"Abstimmen geht noch bis zum 9.6.24 hier: Gebt Euch einen Ruck, nehmt Euer Wahlrecht wahr - bei der #EUWahl, aber auch beim #Panterpreis, der in 3 ostdt. Ländern zivilgesell. Initiativen den Rücken stärkt u damit auch die Demokratie! /5",2024-06-04 14:42:59.929,1.0096614012941696,neutral,2024-06-03
80,11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2021-10-26,2025-03-25,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,"Es ist eben nicht sehr klug überlegt, wenn man dafür Verhandlungen mit den Taliban führen muss. Das ist sogar alles andere als klug. Es stärkt Islamisten in Afghanistan und bewahrt Straftäter womöglich vor Strafverfolgung.",2024-06-04 14:56:42.938,-5.776876519681443,negative,2024-06-03
81,11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social,Riesenerfolg für den Meeres-und Klimaschutz! Wir haben heute im Eilverfahren die erneute Genehmigung für Gasbohrungen in der Nordsee gestoppt. In Zeiten von Klimakrise und Hochwasserkatastrophe darf es keine fossilen Großprojekte mehr geben! .bsky.social,2024-06-04 15:00:19.224,-5.306651752845387,negative,2024-06-03
82,11003756,Kai Gehring,1977-12-26,männlich,Grünen,2021-10-26,2025-03-25,Dipl.-Sozialwissenschaftler,120.0,Essen III,Landesliste,kgehring.bsky.social,"Ihre Suche ergab 2060 Treffer! Eine interaktive Karte aller Schulen, die ab dem kommenden Schuljahr durch das #Startchancenprogramm gefördert werden, ist jetzt online. So wird #Bildungsgerechtigkeit nun Schritt für Schritt endlich Realität.",2024-06-04 15:07:59.627,0.7884444001804166,neutral,2024-06-03
83,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Der Kampf gegen Islamismus funktioniert nicht gegen die deutschen Muslime, nur mit ihnen zusammen. Wer mit Schlagworten wie „politischer Islam oder ähnlichem die Grenzen von Religion und Ideologie verwischt, oder beides gleich zusammenwirft, trägt nicht zu Fortschritt bei.",2024-06-04 15:20:00.710,-3.2009272355513714,neutral,2024-06-03
84,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Wollen wir mit dem Taliban-Regime in #Afghanistan diplomatische Beziehungen aufnehmen u ihnen Geld geben, damit sie Menschen nach Afghanistan zurückbringen? Menschen, die hier schwere Verbrechen begangen haben, sollen auch hier bestraft werden. Das sind wir den Opfern schuldig.",2024-06-04 15:22:03.686,-3.1349019447746915,neutral,2024-06-03
85,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,Mein Interview im DLF dazu hier:,2024-06-04 15:26:16.904,0.09087742162411908,neutral,2024-06-03
86,11004703,Anke Domscheit-Berg,1968-02-17,weiblich,Die LINKE,2024-02-02,2025-03-25,Publizistin,58.0,Oberhavel - Havelland II,Landesliste,anke.domscheit-berg.de,Die online berichtet heute über meine Anfrage zum Umgang der #Bundesregierung mit #KI-Manipulation u #Desinformation u.a. im Kontext von #Wahlen. Leider tut sie trotz Superwahljahr kaum etwas. Aber lest selbst,2024-06-04 21:05:44.744,-3.7616664369786874,neutral,2024-06-03
87,11004117,Beate Müller-Gemmeke,1960-10-07,weiblich,Grünen,2021-10-26,2025-03-25,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,"Das Artensterben bedroht uns. Denn die Artenvielfalt liefert uns Nahrung, sie stellt Wirkstoffe für Arzneien bereit und ist wichtig für unser Klima. Wir müssen daher den Schutz und die nachhaltige Nutzung unserer natürlichen Lebensgrundlagen miteinander vereinen. #TagderUmwelt",2024-06-05 07:42:52.537,-3.5567802119227077,neutral,2024-06-03
88,11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2021-10-26,2025-03-25,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,"Geht wählen. Zeigen wir gemeinsam, dass #NieWieder nicht nur eine Phrase ist, sondern ein Versprechen. Vor der #Europawahl haben acht Holocaust-Überlebende in einem offenen Brief an junge Leute appelliert, ihre Stimme für die #Demokratie zu nutzen.",2024-06-05 08:02:48.433,0.12682491556864856,neutral,2024-06-03
89,11004138,Tabea Rößner,1966-12-07,weiblich,Grünen,2021-10-26,2025-03-25,Journalistin,205.0,Mainz,Landesliste,tabearoessner.bsky.social,"Heute geht es im öffentlichen Teil des #Digitalausschuss|es um den #Netzausbau in Deutschland, die Umsetzung des #DDG|s und um den neuen Förderaufruf der #GigabitRichtlinie 2.0 Schaut Vorbei! bundestag.de/mediathek #Bundestag #btAdi .bsky.social",2024-06-05 08:04:31.451,0.09190309040720576,neutral,2024-06-03
90,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"So viele Politiker*innen verschiedener Ebenen aus NRW hier in Berlin? Ja, denn gestern die Landesvertretung NRW hat zum Sommerfest eingeladen!",2024-06-05 08:16:42.870,1.81768614010274,neutral,2024-06-03
91,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2021-10-26,2025-03-25,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Derartige Veranstaltungen und Netzwerktreffen sind essenziell, um im Austausch zu bleiben, auch wenn der politische Alltag oft wenig Zeit neben dem eigentlichen Tagesgeschaft lässt. Es war schön alle die bekannten Gesichter und meine Parteifreund*innen aus NRW zu sehen.",2024-06-05 08:17:00.993,4.4859511572819475,positive,2024-06-03
92,11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2021-10-26,2025-03-25,Ärztin,153.0,Leipzig II,Landesliste,paulapiechotta.de,"Genau deswegen ist es notwendig, bei den aktuellen Gesetzesberatungen im #Bundestag wie dem Medizinforschungsgesetz immer auch darauf zu achten, dass die Gesetzlichen Krankenkassen nicht unter der Last der Leistungsausgaben zusammenbrechen.",2024-06-05 08:46:02.878,-1.465411100569797,neutral,2024-06-03
93,11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Wir wollen Mieter*innen Sicherheit geben, dass ihre Wohnungen dauerhaft bezahlbar bleiben. Die Neue #Wohngemeinnützigkeit, wie sie im Koalitionsvertrag vereinbart wurde, ist dafür der Schlüssel: Offen für alle Rechtsformen, mit Steuererleichterungen & Investitionszulagen. (1/5)",2024-06-05 08:46:18.144,-0.24214058456728027,neutral,2024-06-03
94,11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Das heute beschlossene Jahressteuergesetz enthält nun eine Regelung, die nur bereits gemeinnützigen Unternehmen vergünstigte Vermietung ermöglichen soll. Das kann zwar einigen Mieter*innen helfen, bringt aber nicht den dringend benötigten neuen Schwung in den Wohnungsmarkt. (2/5)",2024-06-05 08:46:41.667,-2.1787377589433614,neutral,2024-06-03
95,11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Warum? Weil ein bedeutender Baustein der Neuen Wohngemeinnützigkeit fehlt: Die vereinbarten Investitionszulagen. Der alte Spruch „Ohne Moos nichts los“ trifft hier voll zu. Wir brauchen Investitionszulagen, damit mehr Wohnungsunternehmen mitmachen. (3/5)",2024-06-05 08:46:49.193,-4.767088533355277,neutral,2024-06-03
96,11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Die Zeit drängt: Jedes Jahr verlieren wir tausende Sozialwohnungen. Wir brauchen eine Trendumkehr & mehr dauerhaft bezahlbare Wohnungen. Ich werde mich deshalb weiterhin dafür einsetzen, dass wir bezahlbaren Wohnraum nicht nur kurzfristig, sondern dauerhaft bereitstellen. (4/5)",2024-06-05 08:46:58.118,-2.4198957094609104,neutral,2024-06-03
97,11005230,Hanna Steinmüller,1993-04-09,weiblich,Grünen,2021-10-26,2025-03-25,Sozialwissenschaftlerin,75.0,Berlin-Mitte,Direktwahl,hanna-steinmueller.de,"Das geht nur mit einer echten Wohngemeinnützigkeit, die allen (!) und nicht nur wenigen gemeinwohlorientierten Akteuren offen steht sowie finanzielle Anreize setzt. Nur so können wir langfristig für bezahlbaren Wohnraum sorgen. (5/5)",2024-06-05 08:47:06.047,0.69638615811813,neutral,2024-06-03
