full_name,week_start,mean_sentiment_score,n_posts,week_index,birthdate,gender,faction,profession,district_number,district_name,mandate,clean_handle,age
Ates Gürpinar,2025-06-23,-2.5652415685089034,17,56,1984-09-25,männlich,Die LINKE,,221.0,Rosenheim,Landesliste,atesguerpinar.dielinkebt.de,41
Ates Gürpinar,2025-06-30,-2.80953338578505,21,57,1984-09-25,männlich,Die LINKE,,221.0,Rosenheim,Landesliste,atesguerpinar.dielinkebt.de,41
Ates Gürpinar,2025-07-07,-2.6731026037184202,13,58,1984-09-25,männlich,Die LINKE,,221.0,Rosenheim,Landesliste,atesguerpinar.dielinkebt.de,41
Ates Gürpinar,2025-07-21,-2.5660899664765284,14,60,1984-09-25,männlich,Die LINKE,,221.0,Rosenheim,Landesliste,atesguerpinar.dielinkebt.de,41
Ates Gürpinar,2025-07-28,-3.4602791670041064,7,61,1984-09-25,männlich,Die LINKE,,221.0,Rosenheim,Landesliste,atesguerpinar.dielinkebt.de,41
Awet Tesfaiesus,2024-12-09,4.6823821113841,1,28,1974-10-05,weiblich,Grünen,Rechtsanwältin,169.0,Werra-Meißner - Hersfeld-Rotenburg,Landesliste,awettesfaiesus.bsky.social,50
Awet Tesfaiesus,2025-01-06,-0.4702553974977495,1,32,1974-10-05,weiblich,Grünen,Rechtsanwältin,169.0,Werra-Meißner - Hersfeld-Rotenburg,Landesliste,awettesfaiesus.bsky.social,51
Awet Tesfaiesus,2025-02-17,-0.12091594679940536,1,38,1974-10-05,weiblich,Grünen,Rechtsanwältin,169.0,Werra-Meißner - Hersfeld-Rotenburg,Landesliste,awettesfaiesus.bsky.social,51
Ayse Asar,2025-03-24,-1.950993803335739,8,43,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-03-31,-4.270328265154321,4,44,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-04-14,-0.65146321446538,3,46,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-04-28,-2.356854635417629,8,48,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-05-05,-4.50833553908796,4,49,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-05-19,-2.741091789063573,3,51,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-05-26,-6.163100505782795,1,52,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-06-02,0.41384139367436373,1,53,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-06-09,-2.8675222344636477,3,54,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-06-16,-1.7807853575011674,2,55,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-06-23,-3.381899702781419,15,56,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-06-30,-2.9553133256820856,6,57,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-07-07,0.01015429607462709,4,58,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-07-14,-3.5663084897767408,9,59,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-07-21,-2.478743924481226,2,60,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Ayse Asar,2025-07-28,-2.938403020079769,9,61,1975-12-19,weiblich,Grünen,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,50
Beate Müller-Gemmeke,2024-05-27,-1.5557138114182223,2,0,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-06-03,-0.5726430207067037,9,1,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-06-10,0.45076876930740156,7,2,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-06-17,-0.7695488012905202,3,3,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-06-24,-1.559440838510195,6,4,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-07-01,-2.3138736986522743,2,5,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-07-08,1.6007265836032107,4,6,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-07-15,-0.843315511396079,2,7,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-07-22,4.390200140920375,1,8,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-07-29,-0.3742089145106643,4,9,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-08-05,-4.331583736810705,5,10,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-08-12,-0.1146239731511481,3,11,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-08-19,-3.2674124038709884,3,12,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-08-26,-3.925677396714498,2,13,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-09-02,-0.9194032431910226,5,14,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-09-09,-3.2251464449320433,2,15,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-09-16,-4.284140070921967,4,16,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-09-23,0.33208712612745445,3,17,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-09-30,-1.3811611718362498,5,18,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-10-07,-3.7461489523989044,5,19,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-10-14,-1.1740726962990773,7,20,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-10-21,-3.7624904155260723,6,21,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-10-28,-1.9410436021481428,4,22,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-11-04,-5.845458358430166,2,23,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-11-11,-1.4578731117085113,6,24,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-11-18,-2.5590074607387225,20,25,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-11-25,-3.882489624624409,13,26,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-12-02,-2.7181900894481124,6,27,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-12-09,-0.702574898084479,6,28,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-12-16,-0.8096220573595045,9,29,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-12-23,-1.820529461501564,16,30,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2024-12-30,-1.1858045373901263,11,31,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,64
Beate Müller-Gemmeke,2025-01-06,-1.6115660322477252,4,32,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-01-13,-1.017712080795746,6,33,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-01-20,-1.5531605663707218,6,34,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-01-27,-1.3815806959566002,16,35,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-02-03,-3.0611315600222953,7,36,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-02-10,-2.018946976035143,9,37,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-02-17,-3.396995394619395,6,38,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-02-24,-3.4881275330314465,5,39,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-03-03,-4.533309172288316,5,40,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-03-10,-3.60316918546687,10,41,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Beate Müller-Gemmeke,2025-03-17,-1.12716953042743,8,42,1960-10-07,weiblich,Grünen,Dipl. Sozialpädagogin (FH),289.0,Reutlingen,Landesliste,gruenebeate.bsky.social,65
Bernhard Herrmann,2024-06-24,-3.4148442739378915,8,4,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-07-01,2.3522523322226014,1,5,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-07-22,0.9358485878241124,3,8,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-08-05,-1.0483743937750656,9,10,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-08-12,-4.04513599385459,19,11,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-08-19,-0.9618499438778472,17,12,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-08-26,-2.7887691934463796,10,13,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-09-09,-2.3154807188220197,4,15,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-09-16,-4.809228915083807,2,16,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-10-14,-2.003855101498218,6,20,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-10-21,-2.642322710150006,7,21,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-11-04,0.5651160602115766,4,23,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-11-11,4.043720397254102,3,24,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-11-18,1.5490857767900013,5,25,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-11-25,5.542131540178009,1,26,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-12-02,1.0605666698152973,3,27,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-12-09,4.530039833027432,3,28,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-12-16,-4.135091374773155,3,29,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2024-12-30,0.15877716639756537,3,31,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,58
Bernhard Herrmann,2025-01-13,-5.376727020748702,1,33,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,59
Bernhard Herrmann,2025-01-20,-6.369323267203129,2,34,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,59
Bernhard Herrmann,2025-01-27,-6.022301989465693,1,35,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,59
Bernhard Herrmann,2025-02-10,-4.0129628978303025,1,37,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,59
Bernhard Herrmann,2025-03-03,-2.7015727449378897,2,40,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,59
Bernhard Herrmann,2025-03-10,-1.8516391296364998,4,41,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,59
Bernhard Herrmann,2025-03-17,-5.993200127104877,1,42,1966-01-13,männlich,Grünen,Dipl.-Wasserbauingenieur,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,bherrmann.bsky.social,59
Bodo Ramelow,2025-03-24,0.6754948934786386,14,43,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-03-31,-1.253736862173957,14,44,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-04-07,-0.7436648883307029,33,45,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-04-14,-0.017900176269541213,26,46,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-04-21,1.0984981867721375,24,47,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-04-28,-1.0787822726623995,30,48,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-05-05,-0.5426227713209618,25,49,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-05-12,2.3929215722511294,17,50,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-05-19,-0.3605332190025522,15,51,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-05-26,-1.4700197844621066,16,52,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-06-02,0.11465295590638873,14,53,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-06-09,-0.28834962572236933,19,54,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-06-16,0.24983875359211724,20,55,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-06-23,3.1836795895778103,10,56,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-06-30,-2.3198650159365966,26,57,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-07-07,-1.2203327084578344,26,58,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-07-14,-0.5557756319852843,9,59,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-07-21,-0.32614507923958674,12,60,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Bodo Ramelow,2025-07-28,0.7859812520515348,6,61,1956-02-16,männlich,Die LINKE,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,69
Boris Mijatović,2024-08-19,-2.9633038975651758,3,12,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-09-23,-5.690129179344067,2,17,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-11-04,1.2171945521534826,2,23,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-11-11,-5.007925246165669,2,24,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-11-18,-1.855593580267481,2,25,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-11-25,-1.125037297144293,5,26,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-12-02,3.1027309150480322,2,27,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-12-09,4.0432095878609395,1,28,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2024-12-23,-5.893720618981325,1,30,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,50
Boris Mijatović,2025-01-06,-1.554559398406911,4,32,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,51
Boris Mijatović,2025-01-13,-2.3033857609193262,7,33,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,51
Boris Mijatović,2025-01-20,-2.567561281675975,2,34,1974-02-04,männlich,Grünen,Angestellter,168.0,Kassel,Landesliste,boris-mijatovic.bsky.social,51
